Time_ns,RMSD_A,Compound,Replicate,Efficacy_Type
81.2,3.8604252562558767,ROT,2,Full Agonist
81.3,3.4445265357763524,ROT,2,Full Agonist
81.4,4.298699056390927,ROT,2,Full Agonist
81.5,3.9338163286986534,ROT,2,Full Agonist
81.6,4.143056057209239,ROT,2,Full Agonist
81.7,4.180109671774735,ROT,2,Full Agonist
81.8,4.274439015951637,ROT,2,Full Agonist
81.9,4.184458655311908,ROT,2,Full Agonist
82.0,3.6694765920726833,ROT,2,Full Agonist
82.1,3.6242004292932166,ROT,2,Full Agonist
82.2,3.428444289431218,ROT,2,Full Agonist
82.3,3.9621394426388408,ROT,2,Full Agonist
82.4,4.149337840631161,ROT,2,Full Agonist
82.5,4.093430931546103,ROT,2,Full Agonist
82.6,4.134302865226002,ROT,2,Full Agonist
82.7,4.098315573396397,ROT,2,Full Agonist
82.8,4.090860321075384,ROT,2,Full Agonist
82.9,4.158064673156953,ROT,2,Full Agonist
83.0,3.8744834731974143,ROT,2,Full Agonist
83.1,3.5102391899534067,ROT,2,Full Agonist
83.2,4.089108607921685,ROT,2,Full Agonist
83.3,3.9321019912389836,ROT,2,Full Agonist
83.4,4.323954826814364,ROT,2,Full Agonist
83.5,5.100325233927801,ROT,2,Full Agonist
83.6,3.8909988347822866,ROT,2,Full Agonist
83.7,4.583417807590597,ROT,2,Full Agonist
83.8,4.486310565337278,ROT,2,Full Agonist
83.9,4.849236834793878,ROT,2,Full Agonist
84.0,3.932022821222121,ROT,2,Full Agonist
84.1,4.01357958531571,ROT,2,Full Agonist
84.2,3.7737337505879314,ROT,2,Full Agonist
84.3,3.725395700864044,ROT,2,Full Agonist
84.4,4.334805681401055,ROT,2,Full Agonist
84.5,3.9863034876905084,ROT,2,Full Agonist
84.6,4.13810500501265,ROT,2,Full Agonist
84.7,4.929378647573851,ROT,2,Full Agonist
84.8,4.566014636995337,ROT,2,Full Agonist
84.9,4.641596568381462,ROT,2,Full Agonist
85.0,4.436450752375847,ROT,2,Full Agonist
85.1,3.823462811248733,ROT,2,Full Agonist
85.2,4.381576742421413,ROT,2,Full Agonist
85.3,4.457831404744836,ROT,2,Full Agonist
85.4,4.275495702557484,ROT,2,Full Agonist
85.5,4.613205696728128,ROT,2,Full Agonist
85.6,4.942791493505203,ROT,2,Full Agonist
85.7,5.545843432328902,ROT,2,Full Agonist
85.8,4.804250954114564,ROT,2,Full Agonist
85.9,4.354906117317853,ROT,2,Full Agonist
86.0,4.54316387214271,ROT,2,Full Agonist
86.1,4.295613637832547,ROT,2,Full Agonist
86.2,4.029554093199679,ROT,2,Full Agonist
86.3,4.649064608167798,ROT,2,Full Agonist
86.4,3.7193904609305,ROT,2,Full Agonist
86.5,3.5868457349530325,ROT,2,Full Agonist
86.6,4.2233834476365875,ROT,2,Full Agonist
86.7,4.524975376386674,ROT,2,Full Agonist
86.8,4.63182494647052,ROT,2,Full Agonist
86.9,4.911744984348923,ROT,2,Full Agonist
87.0,4.268729810506183,ROT,2,Full Agonist
87.1,4.933270320605777,ROT,2,Full Agonist
87.2,3.7372009052327315,ROT,2,Full Agonist
87.3,4.5922967969518655,ROT,2,Full Agonist
87.4,3.7720883086891517,ROT,2,Full Agonist
87.5,3.754274211037412,ROT,2,Full Agonist
87.6,4.985039388882672,ROT,2,Full Agonist
87.7,4.389653959439374,ROT,2,Full Agonist
87.8,4.115907558115096,ROT,2,Full Agonist
87.9,3.170389074840192,ROT,2,Full Agonist
88.0,3.4083667453104716,ROT,2,Full Agonist
88.1,3.6585422063582733,ROT,2,Full Agonist
88.2,3.39163046577224,ROT,2,Full Agonist
88.3,3.412731311886013,ROT,2,Full Agonist
88.4,4.005843289717186,ROT,2,Full Agonist
88.5,4.06755494117863,ROT,2,Full Agonist
88.6,3.7940538757156625,ROT,2,Full Agonist
88.7,3.5548836769109746,ROT,2,Full Agonist
88.8,3.73717853498923,ROT,2,Full Agonist
88.9,3.876548028869581,ROT,2,Full Agonist
89.0,3.810736463137078,ROT,2,Full Agonist
89.1,4.672789025485158,ROT,2,Full Agonist
89.2,4.500803833324381,ROT,2,Full Agonist
89.3,3.5173570513723003,ROT,2,Full Agonist
89.4,3.7968609154204787,ROT,2,Full Agonist
89.5,4.832641978073551,ROT,2,Full Agonist
89.6,4.312610940070649,ROT,2,Full Agonist
89.7,4.899375420489039,ROT,2,Full Agonist
89.8,4.505047874411695,ROT,2,Full Agonist
89.9,4.8583414968995475,ROT,2,Full Agonist
90.0,4.153493059268056,ROT,2,Full Agonist
0.0,0.0,ROT,1,Full Agonist
0.1,1.5568091298041102,ROT,1,Full Agonist
0.2,1.02595415924288,ROT,1,Full Agonist
0.3,1.265633545066917,ROT,1,Full Agonist
0.4,1.3732652338846982,ROT,1,Full Agonist
0.5,1.5912720695472575,ROT,1,Full Agonist
0.6,1.17665594225668,ROT,1,Full Agonist
0.7,1.112136479345351,ROT,1,Full Agonist
0.8,1.4642835796114244,ROT,1,Full Agonist
0.9,1.713595971649564,ROT,1,Full Agonist
1.0,1.4632146246102051,ROT,1,Full Agonist
1.1,1.4749183545814653,ROT,1,Full Agonist
1.2,1.6448463836544636,ROT,1,Full Agonist
1.3,1.9460816307022708,ROT,1,Full Agonist
1.4,1.932734960929474,ROT,1,Full Agonist
1.5,1.99520274016501,ROT,1,Full Agonist
1.6,1.7853059918080871,ROT,1,Full Agonist
1.7,1.860642133832851,ROT,1,Full Agonist
1.8,2.1824817828813625,ROT,1,Full Agonist
1.9,2.332327929735906,ROT,1,Full Agonist
2.0,1.958749213616393,ROT,1,Full Agonist
2.1,3.2287305834180615,ROT,1,Full Agonist
2.2,2.991620044741238,ROT,1,Full Agonist
2.3,3.720506161235345,ROT,1,Full Agonist
2.4,2.6726307692123905,ROT,1,Full Agonist
2.5,2.178461565545645,ROT,1,Full Agonist
2.6,2.2024398365968603,ROT,1,Full Agonist
2.7,2.1388725411704104,ROT,1,Full Agonist
2.8,1.7161557816099948,ROT,1,Full Agonist
2.9,2.2615896055275244,ROT,1,Full Agonist
3.0,2.2207000723126837,ROT,1,Full Agonist
3.1,2.026002340839349,ROT,1,Full Agonist
3.2,2.6322702048652165,ROT,1,Full Agonist
3.3,2.4028146668176777,ROT,1,Full Agonist
3.4,1.8183335906432618,ROT,1,Full Agonist
3.5,1.6871388669151421,ROT,1,Full Agonist
3.6,1.7627925408594882,ROT,1,Full Agonist
3.7,1.638544256282664,ROT,1,Full Agonist
3.8,2.0466244419768187,ROT,1,Full Agonist
3.9,1.1583045650606385,ROT,1,Full Agonist
4.0,2.1896657452527446,ROT,1,Full Agonist
4.1,2.3832963143280725,ROT,1,Full Agonist
4.2,1.5781203124088694,ROT,1,Full Agonist
4.3,1.8410128460602375,ROT,1,Full Agonist
4.4,2.7667781803161327,ROT,1,Full Agonist
4.5,2.5545890195785983,ROT,1,Full Agonist
4.6,2.170019317247817,ROT,1,Full Agonist
4.7,2.45681717785409,ROT,1,Full Agonist
4.8,2.340666537091603,ROT,1,Full Agonist
4.9,2.2525784790935113,ROT,1,Full Agonist
5.0,2.7614992002313,ROT,1,Full Agonist
5.1,3.125789928956924,ROT,1,Full Agonist
5.2,3.1765227722257143,ROT,1,Full Agonist
5.3,3.7367884318320512,ROT,1,Full Agonist
5.4,2.663646960364571,ROT,1,Full Agonist
5.5,3.0815665986204634,ROT,1,Full Agonist
5.6,2.841693773061434,ROT,1,Full Agonist
5.7,2.813078047484054,ROT,1,Full Agonist
5.8,2.5692048000023715,ROT,1,Full Agonist
5.9,2.467267055440456,ROT,1,Full Agonist
6.0,2.413549876410772,ROT,1,Full Agonist
6.1,2.809985287656251,ROT,1,Full Agonist
6.2,2.662540470873703,ROT,1,Full Agonist
6.3,2.5624290627369497,ROT,1,Full Agonist
6.4,2.909640512534538,ROT,1,Full Agonist
6.5,3.115988772394753,ROT,1,Full Agonist
6.6,2.7845879584909787,ROT,1,Full Agonist
6.7,3.0189891019089616,ROT,1,Full Agonist
6.8,2.8960219026319893,ROT,1,Full Agonist
6.9,3.07218868258589,ROT,1,Full Agonist
7.0,3.0721464663983267,ROT,1,Full Agonist
7.1,3.7838196522901746,ROT,1,Full Agonist
7.2,4.461978959614258,ROT,1,Full Agonist
7.3,4.550332530491875,ROT,1,Full Agonist
7.4,4.076139390168768,ROT,1,Full Agonist
7.5,4.477502577210051,ROT,1,Full Agonist
7.6,4.732150114872721,ROT,1,Full Agonist
7.7,4.935257258501872,ROT,1,Full Agonist
7.8,4.044824057377785,ROT,1,Full Agonist
7.9,3.50867112946478,ROT,1,Full Agonist
8.0,3.369265415737173,ROT,1,Full Agonist
8.1,4.584795050436093,ROT,1,Full Agonist
8.2,5.524941214665323,ROT,1,Full Agonist
8.3,6.306298784580022,ROT,1,Full Agonist
8.4,5.913276238807209,ROT,1,Full Agonist
8.5,5.820784056423488,ROT,1,Full Agonist
8.6,5.356689058933331,ROT,1,Full Agonist
8.7,5.285993768584335,ROT,1,Full Agonist
8.8,4.61829035585364,ROT,1,Full Agonist
8.9,4.679851994022344,ROT,1,Full Agonist
9.0,4.53918714208283,ROT,1,Full Agonist
9.1,4.466056917552559,ROT,1,Full Agonist
9.2,5.658544209454314,ROT,1,Full Agonist
9.3,7.102425232307564,ROT,1,Full Agonist
9.4,5.923313228521687,ROT,1,Full Agonist
9.5,5.458055484747772,ROT,1,Full Agonist
9.6,6.030508296811333,ROT,1,Full Agonist
9.7,6.086583878060493,ROT,1,Full Agonist
9.8,7.3577825087268645,ROT,1,Full Agonist
9.9,6.011818418587737,ROT,1,Full Agonist
10.0,5.720967858243381,ROT,1,Full Agonist
10.1,6.176456321699173,ROT,1,Full Agonist
10.2,6.0723697512895685,ROT,1,Full Agonist
10.3,5.961422037966266,ROT,1,Full Agonist
10.4,6.604169392011731,ROT,1,Full Agonist
10.5,5.691135816312238,ROT,1,Full Agonist
10.6,6.907556931967255,ROT,1,Full Agonist
10.7,8.109413357597832,ROT,1,Full Agonist
10.8,6.004471147425419,ROT,1,Full Agonist
10.9,7.333031257944517,ROT,1,Full Agonist
11.0,6.601587532074818,ROT,1,Full Agonist
11.1,6.372622905559614,ROT,1,Full Agonist
11.2,6.100228236577591,ROT,1,Full Agonist
11.3,5.896277725450606,ROT,1,Full Agonist
11.4,6.842684438592123,ROT,1,Full Agonist
11.5,7.220711221701768,ROT,1,Full Agonist
11.6,6.912806991824997,ROT,1,Full Agonist
11.7,8.03615563215695,ROT,1,Full Agonist
11.8,7.486222255452563,ROT,1,Full Agonist
11.9,7.46790567652009,ROT,1,Full Agonist
12.0,7.618975727623624,ROT,1,Full Agonist
12.1,7.454649525144893,ROT,1,Full Agonist
12.2,9.18155988213814,ROT,1,Full Agonist
12.3,10.750321730600302,ROT,1,Full Agonist
12.4,8.44439756789854,ROT,1,Full Agonist
12.5,8.271551007374043,ROT,1,Full Agonist
12.6,7.618874226337017,ROT,1,Full Agonist
12.7,6.50283510897033,ROT,1,Full Agonist
12.8,7.288892891202738,ROT,1,Full Agonist
12.9,7.372347175147861,ROT,1,Full Agonist
13.0,7.284324412281397,ROT,1,Full Agonist
13.1,7.679314595464323,ROT,1,Full Agonist
13.2,8.077425619879802,ROT,1,Full Agonist
13.3,7.722515891695911,ROT,1,Full Agonist
13.4,7.358759106401676,ROT,1,Full Agonist
13.5,7.894997324846265,ROT,1,Full Agonist
13.6,8.852314354185369,ROT,1,Full Agonist
13.7,8.049312231575435,ROT,1,Full Agonist
13.8,8.33170297720669,ROT,1,Full Agonist
13.9,7.990385866705678,ROT,1,Full Agonist
14.0,7.830960028583131,ROT,1,Full Agonist
14.1,8.098618756447484,ROT,1,Full Agonist
14.2,7.543900913657038,ROT,1,Full Agonist
14.3,6.822497329436252,ROT,1,Full Agonist
14.4,5.838799761302958,ROT,1,Full Agonist
14.5,6.291382926459625,ROT,1,Full Agonist
14.6,5.176690818132634,ROT,1,Full Agonist
14.7,6.5129498935574075,ROT,1,Full Agonist
14.8,7.573028981032324,ROT,1,Full Agonist
14.9,7.484826417426335,ROT,1,Full Agonist
15.0,7.041427554102863,ROT,1,Full Agonist
15.1,5.614018863293064,ROT,1,Full Agonist
15.2,6.629806549360133,ROT,1,Full Agonist
15.3,6.208646070978609,ROT,1,Full Agonist
15.4,6.777178908013385,ROT,1,Full Agonist
15.5,6.424132278566785,ROT,1,Full Agonist
15.6,6.98223620366897,ROT,1,Full Agonist
15.7,6.435530745118,ROT,1,Full Agonist
15.8,6.5839200888252245,ROT,1,Full Agonist
15.9,6.550998262511517,ROT,1,Full Agonist
16.0,6.777837820192653,ROT,1,Full Agonist
16.1,6.580739920896186,ROT,1,Full Agonist
16.2,6.762224695940804,ROT,1,Full Agonist
16.3,6.840393208074754,ROT,1,Full Agonist
16.4,5.82510868891667,ROT,1,Full Agonist
16.5,5.513511311813023,ROT,1,Full Agonist
16.6,6.130496998621854,ROT,1,Full Agonist
16.7,7.3403163752298894,ROT,1,Full Agonist
16.8,7.3136660230708195,ROT,1,Full Agonist
16.9,6.864415944980439,ROT,1,Full Agonist
17.0,6.629096845588837,ROT,1,Full Agonist
17.1,7.642367695324376,ROT,1,Full Agonist
17.2,8.875907568395721,ROT,1,Full Agonist
17.3,6.6688003728029,ROT,1,Full Agonist
17.4,7.901876395527744,ROT,1,Full Agonist
17.5,7.297357017739289,ROT,1,Full Agonist
17.6,8.028981893719079,ROT,1,Full Agonist
17.7,8.240594884996556,ROT,1,Full Agonist
17.8,6.776519618690957,ROT,1,Full Agonist
17.9,7.371606106818801,ROT,1,Full Agonist
18.0,7.644109381407624,ROT,1,Full Agonist
18.1,8.268803963974223,ROT,1,Full Agonist
18.2,8.52485117574532,ROT,1,Full Agonist
18.3,8.143778081431917,ROT,1,Full Agonist
18.4,9.757027594785535,ROT,1,Full Agonist
18.5,8.312521579230841,ROT,1,Full Agonist
18.6,7.986967944943055,ROT,1,Full Agonist
18.7,7.800259418248597,ROT,1,Full Agonist
18.8,6.966064877714861,ROT,1,Full Agonist
18.9,8.390021604293493,ROT,1,Full Agonist
19.0,7.966997064371187,ROT,1,Full Agonist
19.1,7.931867898806134,ROT,1,Full Agonist
19.2,8.764191639187448,ROT,1,Full Agonist
19.3,8.642742458806902,ROT,1,Full Agonist
19.4,9.11905005128806,ROT,1,Full Agonist
19.5,9.07871118614997,ROT,1,Full Agonist
19.6,8.396838743497284,ROT,1,Full Agonist
19.7,8.725290866676497,ROT,1,Full Agonist
19.8,8.768901588362189,ROT,1,Full Agonist
19.9,9.17925118471518,ROT,1,Full Agonist
20.0,8.912388775584088,ROT,1,Full Agonist
20.1,10.251192231297923,ROT,1,Full Agonist
20.2,8.705088985159579,ROT,1,Full Agonist
20.3,9.530278134800836,ROT,1,Full Agonist
20.4,10.132377642631248,ROT,1,Full Agonist
20.5,9.03067521794701,ROT,1,Full Agonist
20.6,8.033371364825163,ROT,1,Full Agonist
20.7,8.012557315810488,ROT,1,Full Agonist
20.8,7.912614754581038,ROT,1,Full Agonist
20.9,8.389035729068876,ROT,1,Full Agonist
21.0,8.7250627625259,ROT,1,Full Agonist
21.1,7.714056898657238,ROT,1,Full Agonist
21.2,8.391243299519513,ROT,1,Full Agonist
21.3,8.302114947004814,ROT,1,Full Agonist
21.4,7.055838153560735,ROT,1,Full Agonist
21.5,7.460012016322771,ROT,1,Full Agonist
21.6,8.76758263996275,ROT,1,Full Agonist
21.7,9.615020744024264,ROT,1,Full Agonist
21.8,7.672356439116913,ROT,1,Full Agonist
21.9,7.737446025294461,ROT,1,Full Agonist
22.0,7.02277761287874,ROT,1,Full Agonist
22.1,7.561560444751355,ROT,1,Full Agonist
22.2,7.9717626726390405,ROT,1,Full Agonist
22.3,7.243886783040514,ROT,1,Full Agonist
22.4,7.848914853347076,ROT,1,Full Agonist
22.5,8.339431857021752,ROT,1,Full Agonist
22.6,9.617493852729643,ROT,1,Full Agonist
22.7,8.36830026036089,ROT,1,Full Agonist
22.8,9.19575379729579,ROT,1,Full Agonist
22.9,8.638705301129548,ROT,1,Full Agonist
23.0,9.80458051025267,ROT,1,Full Agonist
23.1,8.011729115006442,ROT,1,Full Agonist
23.2,7.401760308828115,ROT,1,Full Agonist
23.3,7.483344087374303,ROT,1,Full Agonist
23.4,8.041907723404128,ROT,1,Full Agonist
23.5,8.314525381486344,ROT,1,Full Agonist
23.6,8.507310501787769,ROT,1,Full Agonist
23.7,9.156323262793864,ROT,1,Full Agonist
23.8,9.392911075276343,ROT,1,Full Agonist
23.9,9.39997850816992,ROT,1,Full Agonist
24.0,9.994161424338197,ROT,1,Full Agonist
24.1,10.03381623276705,ROT,1,Full Agonist
24.2,10.428053180076448,ROT,1,Full Agonist
24.3,11.196647145564746,ROT,1,Full Agonist
24.4,10.25148498665932,ROT,1,Full Agonist
24.5,10.227629901553657,ROT,1,Full Agonist
24.6,9.913853705171853,ROT,1,Full Agonist
24.7,10.396059254457308,ROT,1,Full Agonist
24.8,10.663343634230479,ROT,1,Full Agonist
24.9,10.367845375289575,ROT,1,Full Agonist
25.0,10.623979111498834,ROT,1,Full Agonist
25.1,8.682051976431977,ROT,1,Full Agonist
25.2,9.573824649827857,ROT,1,Full Agonist
25.3,9.096626325779967,ROT,1,Full Agonist
25.4,8.799526595997497,ROT,1,Full Agonist
25.5,9.616451794652974,ROT,1,Full Agonist
25.6,9.938567621115247,ROT,1,Full Agonist
25.7,10.221145516087152,ROT,1,Full Agonist
25.8,9.882909686379305,ROT,1,Full Agonist
25.9,10.309498890797222,ROT,1,Full Agonist
26.0,9.27360352148995,ROT,1,Full Agonist
26.1,10.552810777912164,ROT,1,Full Agonist
26.2,9.180698368906135,ROT,1,Full Agonist
26.3,9.397708166497777,ROT,1,Full Agonist
26.4,9.849933109941126,ROT,1,Full Agonist
26.5,9.83035037551586,ROT,1,Full Agonist
26.6,9.857932211335685,ROT,1,Full Agonist
26.7,10.127296646253221,ROT,1,Full Agonist
26.8,10.954378464299495,ROT,1,Full Agonist
26.9,10.599513198437881,ROT,1,Full Agonist
27.0,11.028005259172087,ROT,1,Full Agonist
27.1,11.495188553990907,ROT,1,Full Agonist
27.2,10.669654752123659,ROT,1,Full Agonist
27.3,10.75523875280142,ROT,1,Full Agonist
27.4,10.818799016730534,ROT,1,Full Agonist
27.5,10.692772537147022,ROT,1,Full Agonist
27.6,9.82844255647794,ROT,1,Full Agonist
27.7,9.868970434095084,ROT,1,Full Agonist
27.8,10.834127578390888,ROT,1,Full Agonist
27.9,10.125946309210097,ROT,1,Full Agonist
28.0,11.040705651419575,ROT,1,Full Agonist
28.1,10.53795484751008,ROT,1,Full Agonist
28.2,9.574408063685915,ROT,1,Full Agonist
28.3,9.94674309168165,ROT,1,Full Agonist
28.4,9.709951631258685,ROT,1,Full Agonist
28.5,10.175294311441368,ROT,1,Full Agonist
28.6,10.761489385125422,ROT,1,Full Agonist
28.7,10.195735858085758,ROT,1,Full Agonist
28.8,10.386099906209417,ROT,1,Full Agonist
28.9,9.50156162139362,ROT,1,Full Agonist
29.0,9.645529123737711,ROT,1,Full Agonist
29.1,9.783174704958071,ROT,1,Full Agonist
29.2,8.559646315726498,ROT,1,Full Agonist
29.3,8.539448716475816,ROT,1,Full Agonist
29.4,9.553829517518007,ROT,1,Full Agonist
29.5,10.021946067138513,ROT,1,Full Agonist
29.6,10.388896768155389,ROT,1,Full Agonist
29.7,9.399745095662178,ROT,1,Full Agonist
29.8,9.147672081010844,ROT,1,Full Agonist
29.9,7.110289368116214,ROT,1,Full Agonist
30.0,9.088559272203163,ROT,1,Full Agonist
30.1,8.175860523674297,ROT,1,Full Agonist
30.2,9.185799534162028,ROT,1,Full Agonist
30.3,9.45287838108334,ROT,1,Full Agonist
30.4,8.482850369812434,ROT,1,Full Agonist
30.5,8.880964691010186,ROT,1,Full Agonist
30.6,8.429202705703432,ROT,1,Full Agonist
30.7,9.852227591714126,ROT,1,Full Agonist
30.8,9.329786250455074,ROT,1,Full Agonist
30.9,9.677379883718455,ROT,1,Full Agonist
31.0,10.16964242285385,ROT,1,Full Agonist
31.1,9.689745525698969,ROT,1,Full Agonist
31.2,9.944792096322528,ROT,1,Full Agonist
31.3,9.926852508014942,ROT,1,Full Agonist
31.4,9.652566084197112,ROT,1,Full Agonist
31.5,10.178672689796127,ROT,1,Full Agonist
31.6,8.82425521744644,ROT,1,Full Agonist
31.7,8.768109054189251,ROT,1,Full Agonist
31.8,7.965238265114593,ROT,1,Full Agonist
31.9,7.588522178221002,ROT,1,Full Agonist
32.0,7.874634970635106,ROT,1,Full Agonist
32.1,5.462913811687218,ROT,1,Full Agonist
32.2,8.368349016016293,ROT,1,Full Agonist
32.3,8.4010543481073,ROT,1,Full Agonist
32.4,8.798721222055791,ROT,1,Full Agonist
32.5,8.066242292153756,ROT,1,Full Agonist
32.6,7.262949341920564,ROT,1,Full Agonist
32.7,6.185803172502359,ROT,1,Full Agonist
32.8,7.985053637834582,ROT,1,Full Agonist
32.9,7.87416127991683,ROT,1,Full Agonist
33.0,9.013118914524588,ROT,1,Full Agonist
33.1,9.965878270634612,ROT,1,Full Agonist
33.2,7.670815043664307,ROT,1,Full Agonist
33.3,7.5584356912434565,ROT,1,Full Agonist
33.4,6.49030878498827,ROT,1,Full Agonist
33.5,7.3568919234949774,ROT,1,Full Agonist
33.6,6.974632162522086,ROT,1,Full Agonist
33.7,6.271094832829051,ROT,1,Full Agonist
33.8,9.518723540186135,ROT,1,Full Agonist
33.9,9.16434142039742,ROT,1,Full Agonist
34.0,9.092486558246884,ROT,1,Full Agonist
34.1,8.12567820141654,ROT,1,Full Agonist
34.2,7.34020990522593,ROT,1,Full Agonist
34.3,6.96780664205923,ROT,1,Full Agonist
34.4,7.2547145082986235,ROT,1,Full Agonist
34.5,7.0264158033585185,ROT,1,Full Agonist
34.6,5.429074604521935,ROT,1,Full Agonist
34.7,7.144836718934524,ROT,1,Full Agonist
34.8,6.772868879325809,ROT,1,Full Agonist
34.9,6.676319100837306,ROT,1,Full Agonist
35.0,6.504907102104952,ROT,1,Full Agonist
35.1,6.968880503103261,ROT,1,Full Agonist
35.2,6.929661410771851,ROT,1,Full Agonist
35.3,6.5378226966333886,ROT,1,Full Agonist
35.4,6.842737903313299,ROT,1,Full Agonist
35.5,6.924639982592993,ROT,1,Full Agonist
35.6,6.798356844422471,ROT,1,Full Agonist
35.7,6.60052366411296,ROT,1,Full Agonist
35.8,6.77423862560393,ROT,1,Full Agonist
35.9,5.843238074564382,ROT,1,Full Agonist
36.0,6.338360518301502,ROT,1,Full Agonist
36.1,5.088482448276588,ROT,1,Full Agonist
36.2,5.603308843832959,ROT,1,Full Agonist
36.3,5.295002474843588,ROT,1,Full Agonist
36.4,5.537945043815031,ROT,1,Full Agonist
36.5,6.525779270464971,ROT,1,Full Agonist
36.6,6.730012833922395,ROT,1,Full Agonist
36.7,6.257200425315037,ROT,1,Full Agonist
36.8,5.252019047556136,ROT,1,Full Agonist
36.9,6.013331854607198,ROT,1,Full Agonist
37.0,8.56069442206958,ROT,1,Full Agonist
37.1,5.083507059550851,ROT,1,Full Agonist
37.2,5.8626075957965424,ROT,1,Full Agonist
37.3,6.92002284381043,ROT,1,Full Agonist
37.4,7.570260413207664,ROT,1,Full Agonist
37.5,6.942758336051712,ROT,1,Full Agonist
37.6,7.926901982393635,ROT,1,Full Agonist
37.7,6.0006822983433965,ROT,1,Full Agonist
37.8,6.261444255376573,ROT,1,Full Agonist
37.9,6.1435662269483045,ROT,1,Full Agonist
38.0,5.356405498578052,ROT,1,Full Agonist
38.1,4.445401154307021,ROT,1,Full Agonist
38.2,4.554330174371759,ROT,1,Full Agonist
38.3,5.153825735725287,ROT,1,Full Agonist
38.4,5.3734115726304434,ROT,1,Full Agonist
38.5,4.002031263802343,ROT,1,Full Agonist
38.6,4.585205186626768,ROT,1,Full Agonist
38.7,4.271764759762256,ROT,1,Full Agonist
38.8,4.113804455000681,ROT,1,Full Agonist
38.9,3.5775733012652897,ROT,1,Full Agonist
39.0,5.308035345831978,ROT,1,Full Agonist
39.1,5.8841925141276485,ROT,1,Full Agonist
39.2,7.006218195251309,ROT,1,Full Agonist
39.3,7.100388712765108,ROT,1,Full Agonist
39.4,5.655530211865981,ROT,1,Full Agonist
39.5,6.350954552181136,ROT,1,Full Agonist
39.6,6.774064982459658,ROT,1,Full Agonist
39.7,4.866713973500552,ROT,1,Full Agonist
39.8,5.455633808165263,ROT,1,Full Agonist
39.9,6.8915573885609085,ROT,1,Full Agonist
40.0,6.4650450887419195,ROT,1,Full Agonist
40.1,5.632527437766761,ROT,1,Full Agonist
40.2,4.835096688657998,ROT,1,Full Agonist
40.3,4.727890025584732,ROT,1,Full Agonist
40.4,4.626678223902214,ROT,1,Full Agonist
40.5,5.1358578159244574,ROT,1,Full Agonist
40.6,6.997574059658425,ROT,1,Full Agonist
40.7,5.585248631518288,ROT,1,Full Agonist
40.8,5.350802210140914,ROT,1,Full Agonist
40.9,6.381453510828983,ROT,1,Full Agonist
41.0,5.05537429156952,ROT,1,Full Agonist
41.1,6.379283132720188,ROT,1,Full Agonist
41.2,4.684175076682241,ROT,1,Full Agonist
41.3,4.332007589203797,ROT,1,Full Agonist
41.4,5.190227437654406,ROT,1,Full Agonist
41.5,5.38612159194378,ROT,1,Full Agonist
41.6,7.689582234848675,ROT,1,Full Agonist
41.7,6.805088612724458,ROT,1,Full Agonist
41.8,6.863640893155836,ROT,1,Full Agonist
41.9,5.627846108436684,ROT,1,Full Agonist
42.0,6.1953377431898105,ROT,1,Full Agonist
42.1,5.989981075491526,ROT,1,Full Agonist
42.2,7.297277111630983,ROT,1,Full Agonist
42.3,6.081725055702022,ROT,1,Full Agonist
42.4,5.130650757104379,ROT,1,Full Agonist
42.5,6.572540572149629,ROT,1,Full Agonist
42.6,7.243414020198959,ROT,1,Full Agonist
42.7,6.8742884200951835,ROT,1,Full Agonist
42.8,8.028650116259064,ROT,1,Full Agonist
42.9,6.384358253583282,ROT,1,Full Agonist
43.0,6.7899228580117885,ROT,1,Full Agonist
